 1.00000000e-03  0.00000000e+00  0.00000000e+00  1.00000000e-03 -1.00000000e+00  0.00000000e+00  1.00000000e-03  1.65345986e-06  7.72772752e-03 
 1.02305973e-03  0.00000000e+00  0.00000000e+00  1.02305973e-03 -1.00000000e+00  0.00000000e+00  1.02305973e-03  1.72935800e-06  7.90592681e-03 
 1.04665121e-03  0.00000000e+00  0.00000000e+00  1.04665121e-03 -1.00000000e+00  0.00000000e+00  1.04665121e-03  1.80879687e-06  8.08823533e-03 
 1.07078670e-03  0.00000000e+00  0.00000000e+00  1.07078670e-03 -1.00000000e+00  0.00000000e+00  1.07078670e-03  1.89194167e-06  8.27474783e-03 
 1.09547876e-03  0.00000000e+00  0.00000000e+00  1.09547876e-03 -1.00000000e+00  0.00000000e+00  1.09547876e-03  1.97896527e-06  8.46556126e-03 
 1.12074020e-03  0.00000000e+00  0.00000000e+00  1.12074020e-03 -1.00000000e+00  0.00000000e+00  1.12074020e-03  2.07004863e-06  8.66077480e-03 
 1.14658417e-03  0.00000000e+00  0.00000000e+00  1.14658417e-03 -1.00000000e+00  0.00000000e+00  1.14658417e-03  2.16538114e-06  8.86048990e-03 
 1.17302409e-03  0.00000000e+00  0.00000000e+00  1.17302409e-03 -1.00000000e+00  0.00000000e+00  1.17302409e-03  2.26516102e-06  9.06481038e-03 
 1.20007371e-03  0.00000000e+00  0.00000000e+00  1.20007371e-03 -1.00000000e+00  0.00000000e+00  1.20007371e-03  2.36959576e-06  9.27384243e-03 
 1.22774708e-03  0.00000000e+00  0.00000000e+00  1.22774708e-03 -1.00000000e+00  0.00000000e+00  1.22774708e-03  2.47890250e-06  9.48769470e-03 
 1.25605860e-03  0.00000000e+00  0.00000000e+00  1.25605860e-03 -1.00000000e+00  0.00000000e+00  1.25605860e-03  2.59330853e-06  9.70647835e-03 
 1.28502297e-03  0.00000000e+00  0.00000000e+00  1.28502297e-03 -1.00000000e+00  0.00000000e+00  1.28502297e-03  2.71305174e-06  9.93030709e-03 
 1.31465525e-03  0.00000000e+00  0.00000000e+00  1.31465525e-03 -1.00000000e+00  0.00000000e+00  1.31465525e-03  2.83838112e-06  1.01592973e-02 
 1.34497085e-03  0.00000000e+00  0.00000000e+00  1.34497085e-03 -1.00000000e+00  0.00000000e+00  1.34497085e-03  2.96955726e-06  1.03935679e-02 
 1.37598551e-03  0.00000000e+00  0.00000000e+00  1.37598551e-03 -1.00000000e+00  0.00000000e+00  1.37598551e-03  3.10685293e-06  1.06332407e-02 
 1.40771537e-03  0.00000000e+00  0.00000000e+00  1.40771537e-03 -1.00000000e+00  0.00000000e+00  1.40771537e-03  3.25055360e-06  1.08784403e-02 
 1.44017690e-03  0.00000000e+00  0.00000000e+00  1.44017690e-03 -1.00000000e+00  0.00000000e+00  1.44017690e-03  3.40095809e-06  1.11292942e-02 
 1.47338699e-03  0.00000000e+00  0.00000000e+00  1.47338699e-03 -1.00000000e+00  0.00000000e+00  1.47338699e-03  3.55837912e-06  1.13859326e-02 
 1.50736290e-03  0.00000000e+00  0.00000000e+00  1.50736290e-03 -1.00000000e+00  0.00000000e+00  1.50736290e-03  3.72314404e-06  1.16484891e-02 
 1.54212228e-03  0.00000000e+00  0.00000000e+00  1.54212228e-03 -1.00000000e+00  0.00000000e+00  1.54212228e-03  3.89559543e-06  1.19171001e-02 
 1.57768320e-03  0.00000000e+00  0.00000000e+00  1.57768320e-03 -1.00000000e+00  0.00000000e+00  1.57768320e-03  4.07609189e-06  1.21919051e-02 
 1.61406415e-03  0.00000000e+00  0.00000000e+00  1.61406415e-03 -1.00000000e+00  0.00000000e+00  1.61406415e-03  4.26500873e-06  1.24730471e-02 
 1.65128404e-03  0.00000000e+00  0.00000000e+00  1.65128404e-03 -1.00000000e+00  0.00000000e+00  1.65128404e-03  4.46273877e-06  1.27606721e-02 
 1.68936220e-03  0.00000000e+00  0.00000000e+00  1.68936220e-03 -1.00000000e+00  0.00000000e+00  1.68936220e-03  4.66969314e-06  1.30549297e-02 
 1.72831844e-03  0.00000000e+00  0.00000000e+00  1.72831844e-03 -1.00000000e+00  0.00000000e+00  1.72831844e-03  4.88630219e-06  1.33559728e-02 
 1.76817299e-03  0.00000000e+00  0.00000000e+00  1.76817299e-03 -1.00000000e+00  0.00000000e+00  1.76817299e-03  5.11301631e-06  1.36639578e-02 
 1.80894658e-03  0.00000000e+00  0.00000000e+00  1.80894658e-03 -1.00000000e+00  0.00000000e+00  1.80894658e-03  5.35030692e-06  1.39790449e-02 
 1.85066040e-03  0.00000000e+00  0.00000000e+00  1.85066040e-03 -1.00000000e+00  0.00000000e+00  1.85066040e-03  5.59866741e-06  1.43013978e-02 
 1.89333613e-03  0.00000000e+00  0.00000000e+00  1.89333613e-03 -1.00000000e+00  0.00000000e+00  1.89333613e-03  5.85861422e-06  1.46311840e-02 
 1.93699595e-03  0.00000000e+00  0.00000000e+00  1.93699595e-03 -1.00000000e+00  0.00000000e+00  1.93699595e-03  6.13068786e-06  1.49685751e-02 
 1.98166255e-03  0.00000000e+00  0.00000000e+00  1.98166255e-03 -1.00000000e+00  0.00000000e+00  1.98166255e-03  6.41545406e-06  1.53137463e-02 
 2.02735916e-03  0.00000000e+00  0.00000000e+00  2.02735916e-03 -1.00000000e+00  0.00000000e+00  2.02735916e-03  6.71350494e-06  1.56668770e-02 
 2.07410951e-03  0.00000000e+00  0.00000000e+00  2.07410951e-03 -1.00000000e+00  0.00000000e+00  2.07410951e-03  7.02546025e-06  1.60281508e-02 
 2.12193792e-03  0.00000000e+00  0.00000000e+00  2.12193792e-03 -1.00000000e+00  0.00000000e+00  2.12193792e-03  7.35196865e-06  1.63977555e-02 
 2.17086923e-03  0.00000000e+00  0.00000000e+00  2.17086923e-03 -1.00000000e+00  0.00000000e+00  2.17086923e-03  7.69370906e-06  1.67758831e-02 
 2.22092889e-03  0.00000000e+00  0.00000000e+00  2.22092889e-03 -1.00000000e+00  0.00000000e+00  2.22092889e-03  8.05139206e-06  1.71627303e-02 
 2.27214291e-03  0.00000000e+00  0.00000000e+00  2.27214291e-03 -1.00000000e+00  0.00000000e+00  2.27214291e-03  8.42576140e-06  1.75584980e-02 
 2.32453791e-03  0.00000000e+00  0.00000000e+00  2.32453791e-03 -1.00000000e+00  0.00000000e+00  2.32453791e-03  8.81759551e-06  1.79633921e-02 
 2.37814113e-03  0.00000000e+00  0.00000000e+00  2.37814113e-03 -1.00000000e+00  0.00000000e+00  2.37814113e-03  9.22770916e-06  1.83776228e-02 
 2.43298042e-03  0.00000000e+00  0.00000000e+00  2.43298042e-03 -1.00000000e+00  0.00000000e+00  2.43298042e-03  9.65695509e-06  1.88014056e-02 
 2.48908429e-03  0.00000000e+00  0.00000000e+00  2.48908429e-03 -1.00000000e+00  0.00000000e+00  2.48908429e-03  1.01062258e-05  1.92349607e-02 
 2.54648190e-03  0.00000000e+00  0.00000000e+00  2.54648190e-03 -1.00000000e+00  0.00000000e+00  2.54648190e-03  1.05764556e-05  1.96785135e-02 
 2.60520309e-03  0.00000000e+00  0.00000000e+00  2.60520309e-03 -1.00000000e+00  0.00000000e+00  2.60520309e-03  1.10686222e-05  2.01322944e-02 
 2.66527837e-03  0.00000000e+00  0.00000000e+00  2.66527837e-03 -1.00000000e+00  0.00000000e+00  2.66527837e-03  1.15837489e-05  2.05965394e-02 
 2.72673897e-03  0.00000000e+00  0.00000000e+00  2.72673897e-03 -1.00000000e+00  0.00000000e+00  2.72673897e-03  1.21229068e-05  2.10714897e-02 
 2.78961683e-03  0.00000000e+00  0.00000000e+00  2.78961683e-03 -1.00000000e+00  0.00000000e+00  2.78961683e-03  1.26872172e-05  2.15573923e-02 
 2.85394464e-03  0.00000000e+00  0.00000000e+00  2.85394464e-03 -1.00000000e+00  0.00000000e+00  2.85394464e-03  1.32778532e-05  2.20544995e-02 
 2.91975583e-03  0.00000000e+00  0.00000000e+00  2.91975583e-03 -1.00000000e+00  0.00000000e+00  2.91975583e-03  1.38960432e-05  2.25630700e-02 
 2.98708461e-03  0.00000000e+00  0.00000000e+00  2.98708461e-03 -1.00000000e+00  0.00000000e+00  2.98708461e-03  1.45430724e-05  2.30833679e-02 
 3.05596598e-03  0.00000000e+00  0.00000000e+00  3.05596598e-03 -1.00000000e+00  0.00000000e+00  3.05596598e-03  1.52202863e-05  2.36156636e-02 
 3.12643573e-03  0.00000000e+00  0.00000000e+00  3.12643573e-03 -1.00000000e+00  0.00000000e+00  3.12643573e-03  1.59290930e-05  2.41602340e-02 
 3.19853049e-03  0.00000000e+00  0.00000000e+00  3.19853049e-03 -1.00000000e+00  0.00000000e+00  3.19853049e-03  1.66709664e-05  2.47173620e-02 
 3.27228774e-03  0.00000000e+00  0.00000000e+00  3.27228774e-03 -1.00000000e+00  0.00000000e+00  3.27228774e-03  1.74474490e-05  2.52873371e-02 
 3.34774581e-03  0.00000000e+00  0.00000000e+00  3.34774581e-03 -1.00000000e+00  0.00000000e+00  3.34774581e-03  1.82601555e-05  2.58704557e-02 
 3.42494392e-03  0.00000000e+00  0.00000000e+00  3.42494392e-03 -1.00000000e+00  0.00000000e+00  3.42494392e-03  1.91107756e-05  2.64670208e-02 
 3.50392221e-03  0.00000000e+00  0.00000000e+00  3.50392221e-03 -1.00000000e+00  0.00000000e+00  3.50392221e-03  2.00010782e-05  2.70773425e-02 
 3.58472171e-03  0.00000000e+00  0.00000000e+00  3.58472171e-03 -1.00000000e+00  0.00000000e+00  3.58472171e-03  2.09329144e-05  2.77017380e-02 
 3.66738442e-03  0.00000000e+00  0.00000000e+00  3.66738442e-03 -1.00000000e+00  0.00000000e+00  3.66738442e-03  2.19082219e-05  2.83405318e-02 
 3.75195331e-03  0.00000000e+00  0.00000000e+00  3.75195331e-03 -1.00000000e+00  0.00000000e+00  3.75195331e-03  2.29290285e-05  2.89940560e-02 
 3.83847234e-03  0.00000000e+00  0.00000000e+00  3.83847234e-03 -1.00000000e+00  0.00000000e+00  3.83847234e-03  2.39974570e-05  2.96626503e-02 
 3.92698648e-03  0.00000000e+00  0.00000000e+00  3.92698648e-03 -1.00000000e+00  0.00000000e+00  3.92698648e-03  2.51157289e-05  3.03466621e-02 
 4.01754173e-03  0.00000000e+00  0.00000000e+00  4.01754173e-03 -1.00000000e+00  0.00000000e+00  4.01754173e-03  2.62861695e-05  3.10464469e-02 
 4.11018515e-03  0.00000000e+00  0.00000000e+00  4.11018515e-03 -1.00000000e+00  0.00000000e+00  4.11018515e-03  2.75112124e-05  3.17623685e-02 
 4.20496491e-03  0.00000000e+00  0.00000000e+00  4.20496491e-03 -1.00000000e+00  0.00000000e+00  4.20496491e-03  2.87934050e-05  3.24947990e-02 
 4.30193027e-03  0.00000000e+00  0.00000000e+00  4.30193027e-03 -1.00000000e+00  0.00000000e+00  4.30193027e-03  3.01354134e-05  3.32441191e-02 
 4.40113162e-03  0.00000000e+00  0.00000000e+00  4.40113162e-03 -1.00000000e+00  0.00000000e+00  4.40113162e-03  3.15400279e-05  3.40107182e-02 
 4.50262052e-03  0.00000000e+00  0.00000000e+00  4.50262052e-03 -1.00000000e+00  0.00000000e+00  4.50262052e-03  3.30101693e-05  3.47949948e-02 
 4.60644974e-03  0.00000000e+00  0.00000000e+00  4.60644974e-03 -1.00000000e+00  0.00000000e+00  4.60644974e-03  3.45488945e-05  3.55973565e-02 
